,dist_code,month,sector,investment in cr,number_of_employees,district,Mmm,quarter,fiscal_year
1084,15_1,01-01-2020,Plastic and Rubber,1.8,13,Rangareddy,Jan,Q4,2019
1085,19_4,01-01-2020,"Cement, Cement & Concrete Products, Fly Ash Bricks",0.35,14,Kumurambheem Asifabad,Jan,Q4,2019
1086,19_4,01-01-2020,Engineering,0.13,4,Kumurambheem Asifabad,Jan,Q4,2019
1087,19_4,01-01-2020,Food Processing,0.05,3,Kumurambheem Asifabad,Jan,Q4,2019
1088,22_1,01-01-2020,Granite and Stone Crushing,2.7242,26,Khammam,Jan,Q4,2019
1089,22_1,01-01-2020,Food Processing,0.1715,29,Khammam,Jan,Q4,2019
1090,22_1,01-01-2020,Wood and Leather,0.04,4,Khammam,Jan,Q4,2019
1091,22_1,01-01-2020,Plastic and Rubber,0.24,8,Khammam,Jan,Q4,2019
1092,22_1,01-01-2020,Engineering,0.15,8,Khammam,Jan,Q4,2019
1093,22_1,01-01-2020,"Cement, Cement & Concrete Products, Fly Ash Bricks",0.042,10,Khammam,Jan,Q4,2019
1094,22_1,01-01-2020,Beverages,0.108,4,Khammam,Jan,Q4,2019
1095,22_1,01-01-2020,Agro based incl Cold Storages,3.542,42,Khammam,Jan,Q4,2019
1096,20_1,01-01-2020,Beverages,0.3475,30,Karimnagar,Jan,Q4,2019
1097,20_1,01-01-2020,"Cement, Cement & Concrete Products, Fly Ash Bricks",0.722,46,Karimnagar,Jan,Q4,2019
1098,20_1,01-01-2020,Engineering,0.4395,20,Karimnagar,Jan,Q4,2019
1099,20_1,01-01-2020,Food Processing,0.9562,27,Karimnagar,Jan,Q4,2019
1100,20_1,01-01-2020,Granite and Stone Crushing,3.39,45,Karimnagar,Jan,Q4,2019
1101,20_1,01-01-2020,Textiles,0.4825,35,Karimnagar,Jan,Q4,2019
1102,20_1,01-01-2020,Agro based incl Cold Storages,0.433,23,Karimnagar,Jan,Q4,2019
1103,17_1,01-01-2020,Wood and Leather,2.74,50,Medak,Jan,Q4,2019
1104,17_1,01-01-2020,Plastic and Rubber,1.07,5,Medak,Jan,Q4,2019
1105,17_1,01-01-2020,Agro based incl Cold Storages,0.145,5,Medak,Jan,Q4,2019
1106,17_2,01-01-2020,Wood and Leather,0.25,6,Sangareddy,Jan,Q4,2019
1107,17_2,01-01-2020,R&D,4.0,50,Sangareddy,Jan,Q4,2019
1108,17_2,01-01-2020,Plastic and Rubber,0.1,4,Sangareddy,Jan,Q4,2019
1109,17_2,01-01-2020,Pharmaceuticals and Chemicals,0.4,19,Sangareddy,Jan,Q4,2019
1110,17_2,01-01-2020,Granite and Stone Crushing,3.66,35,Sangareddy,Jan,Q4,2019
1111,17_2,01-01-2020,Others,0.2,50,Sangareddy,Jan,Q4,2019
1112,17_2,01-01-2020,"Fertlizers Organic and Inorganic,Pesticides,Insecticides, and Other Related",0.55,10,Sangareddy,Jan,Q4,2019
1113,17_2,01-01-2020,Engineering,14.276,303,Sangareddy,Jan,Q4,2019
1114,17_2,01-01-2020,Electrical and Electronic Products,3.0813,83,Sangareddy,Jan,Q4,2019
1115,17_2,01-01-2020,"Cement, Cement & Concrete Products, Fly Ash Bricks",0.638,14,Sangareddy,Jan,Q4,2019
1116,22_2,01-01-2020,Plastic and Rubber,0.39,18,Bhadradri Kothagudem,Jan,Q4,2019
1117,22_2,01-01-2020,Agro based incl Cold Storages,0.22,6,Bhadradri Kothagudem,Jan,Q4,2019
1118,22_2,01-01-2020,Engineering,0.315,18,Bhadradri Kothagudem,Jan,Q4,2019
1119,20_2,01-01-2020,Food Processing,0.405,20,Jagtial,Jan,Q4,2019
1120,20_2,01-01-2020,Engineering,0.472,12,Jagtial,Jan,Q4,2019
1121,20_2,01-01-2020,Electrical and Electronic Products,0.05,2,Jagtial,Jan,Q4,2019
1122,20_2,01-01-2020,Granite and Stone Crushing,0.046,2,Jagtial,Jan,Q4,2019
1123,20_2,01-01-2020,Beverages,0.17,4,Jagtial,Jan,Q4,2019
1124,20_2,01-01-2020,Agro based incl Cold Storages,0.22,4,Jagtial,Jan,Q4,2019
1125,20_2,01-01-2020,"Cement, Cement & Concrete Products, Fly Ash Bricks",0.086,4,Jagtial,Jan,Q4,2019
1126,20_2,01-01-2020,Paper and Printing,0.25,8,Jagtial,Jan,Q4,2019
1127,20_2,01-01-2020,Wood and Leather,0.2,4,Jagtial,Jan,Q4,2019
1128,21_2,01-01-2020,Agro based incl Cold Storages,2.522,26,Warangal,Jan,Q4,2019
1129,21_2,01-01-2020,Textiles,21.5576,352,Warangal,Jan,Q4,2019
1130,21_2,01-01-2020,Paper and Printing,0.85,8,Warangal,Jan,Q4,2019
1131,21_2,01-01-2020,Granite and Stone Crushing,0.25,15,Warangal,Jan,Q4,2019
1132,21_2,01-01-2020,Food Processing,0.04,4,Warangal,Jan,Q4,2019
1133,21_2,01-01-2020,"Cement, Cement & Concrete Products, Fly Ash Bricks",0.1441,8,Warangal,Jan,Q4,2019
1134,21_2,01-01-2020,Beverages,0.06,2,Warangal,Jan,Q4,2019
1135,18_1,01-01-2020,Agro based incl Cold Storages,0.97,32,Nizamabad,Jan,Q4,2019
1136,18_1,01-01-2020,Electrical and Electronic Products,0.08,5,Nizamabad,Jan,Q4,2019
1137,18_1,01-01-2020,Engineering,1.1605,29,Nizamabad,Jan,Q4,2019
1138,18_1,01-01-2020,Food Processing,0.07,4,Nizamabad,Jan,Q4,2019
1139,17_3,01-01-2020,Pharmaceuticals and Chemicals,0.63,10,Siddipet,Jan,Q4,2019
1140,17_3,01-01-2020,Others,1.9,50,Siddipet,Jan,Q4,2019
1141,17_3,01-01-2020,"Cement, Cement & Concrete Products, Fly Ash Bricks",0.7501,8,Siddipet,Jan,Q4,2019
1142,21_7,01-01-2020,"Cement, Cement & Concrete Products, Fly Ash Bricks",0.1,10,Jayashankar Bhupalpally,Jan,Q4,2019
1143,21_7,01-01-2020,Food Processing,0.25,20,Jayashankar Bhupalpally,Jan,Q4,2019
1144,16_1,01-01-2020,Engineering,0.1,10,Hyderabad,Jan,Q4,2019
1145,14_1,01-02-2020,"Cement, Cement & Concrete Products, Fly Ash Bricks",0.12,20,Mahabubnagar,Feb,Q4,2019
1146,14_1,01-02-2020,Paper and Printing,3.83,15,Mahabubnagar,Feb,Q4,2019
1147,14_1,01-02-2020,Others,3.38,40,Mahabubnagar,Feb,Q4,2019
1148,14_1,01-02-2020,Food Processing,3.3559,22,Mahabubnagar,Feb,Q4,2019
1149,14_1,01-02-2020,Electrical and Electronic Products,1.3991,29,Mahabubnagar,Feb,Q4,2019
1150,19_1,01-02-2020,Food Processing,0.071,5,Adilabad,Feb,Q4,2019
1151,20_3,01-02-2020,"Cement, Cement & Concrete Products, Fly Ash Bricks",0.125,15,Rajanna Sircilla,Feb,Q4,2019
1152,20_3,01-02-2020,Food Processing,0.485,35,Rajanna Sircilla,Feb,Q4,2019
1153,20_3,01-02-2020,Granite and Stone Crushing,0.5,40,Rajanna Sircilla,Feb,Q4,2019
1154,20_3,01-02-2020,Textiles,0.1925,10,Rajanna Sircilla,Feb,Q4,2019
1155,20_3,01-02-2020,Agro based incl Cold Storages,0.25,15,Rajanna Sircilla,Feb,Q4,2019
1156,20_3,01-02-2020,Wood and Leather,0.245,10,Rajanna Sircilla,Feb,Q4,2019
1157,21_5,01-02-2020,Agro based incl Cold Storages,0.176,10,Mahabubabad,Feb,Q4,2019
1158,21_5,01-02-2020,Food Processing,0.191,7,Mahabubabad,Feb,Q4,2019
1159,21_5,01-02-2020,Granite and Stone Crushing,1.0288,20,Mahabubabad,Feb,Q4,2019
1160,19_2,01-02-2020,Pharmaceuticals and Chemicals,0.4,20,Nirmal,Feb,Q4,2019
1161,19_2,01-02-2020,Granite and Stone Crushing,0.1,9,Nirmal,Feb,Q4,2019
1162,19_2,01-02-2020,Food Processing,0.42,10,Nirmal,Feb,Q4,2019
1163,19_2,01-02-2020,Engineering,0.0,5,Nirmal,Feb,Q4,2019
1164,23_1,01-02-2020,Plastic and Rubber,1.35,10,Nalgonda,Feb,Q4,2019
1165,23_1,01-02-2020,Food Processing,1.0896,18,Nalgonda,Feb,Q4,2019
1166,23_1,01-02-2020,"Cement, Cement & Concrete Products, Fly Ash Bricks",0.1,4,Nalgonda,Feb,Q4,2019
1167,15_3,01-02-2020,Agro based incl Cold Storages,0.19,6,Vikarabad,Feb,Q4,2019
1168,15_3,01-02-2020,"Cement, Cement & Concrete Products, Fly Ash Bricks",0.157,8,Vikarabad,Feb,Q4,2019
1169,15_3,01-02-2020,"Fertlizers Organic and Inorganic,Pesticides,Insecticides, and Other Related",0.4,20,Vikarabad,Feb,Q4,2019
1170,15_3,01-02-2020,Granite and Stone Crushing,0.279,15,Vikarabad,Feb,Q4,2019
1171,15_3,01-02-2020,Pharmaceuticals and Chemicals,4.95,50,Vikarabad,Feb,Q4,2019
1172,15_3,01-02-2020,Food Processing,0.127,9,Vikarabad,Feb,Q4,2019
1173,23_2,01-02-2020,"Cement, Cement & Concrete Products, Fly Ash Bricks",58.5,950,Suryapet,Feb,Q4,2019
1174,23_2,01-02-2020,Textiles,0.96,9,Suryapet,Feb,Q4,2019
1175,23_2,01-02-2020,Food Processing,0.948,12,Suryapet,Feb,Q4,2019
1176,23_2,01-02-2020,Engineering,0.3618,10,Suryapet,Feb,Q4,2019
1177,23_2,01-02-2020,Electrical and Electronic Products,1.5,50,Suryapet,Feb,Q4,2019
1178,23_3,01-02-2020,Granite and Stone Crushing,0.15,10,Yadadri Bhuvanagiri,Feb,Q4,2019
1179,23_3,01-02-2020,Plastic and Rubber,0.01,8,Yadadri Bhuvanagiri,Feb,Q4,2019
1180,23_3,01-02-2020,Pharmaceuticals and Chemicals,7.1538,121,Yadadri Bhuvanagiri,Feb,Q4,2019
1181,23_3,01-02-2020,Food Processing,4.05,10,Yadadri Bhuvanagiri,Feb,Q4,2019
1182,23_3,01-02-2020,"Fertlizers Organic and Inorganic,Pesticides,Insecticides, and Other Related",3.0,20,Yadadri Bhuvanagiri,Feb,Q4,2019
1183,20_4,01-02-2020,"Cement, Cement & Concrete Products, Fly Ash Bricks",0.7,34,Peddapalli,Feb,Q4,2019
1184,20_4,01-02-2020,Engineering,0.13,4,Peddapalli,Feb,Q4,2019
1185,20_4,01-02-2020,Textiles,0.23,4,Peddapalli,Feb,Q4,2019
1186,20_4,01-02-2020,Wood and Leather,0.12,4,Peddapalli,Feb,Q4,2019
1187,20_4,01-02-2020,Agro based incl Cold Storages,0.04,2,Peddapalli,Feb,Q4,2019
1188,20_4,01-02-2020,Beverages,0.13,6,Peddapalli,Feb,Q4,2019
1189,15_2,01-02-2020,Others,0.8,10,Medchal_Malkajgiri,Feb,Q4,2019
1190,15_2,01-02-2020,"Real Estate,Industrial Parks and IT Buildings",50.0,10,Medchal_Malkajgiri,Feb,Q4,2019
1191,15_2,01-02-2020,R&D,7.53,85,Medchal_Malkajgiri,Feb,Q4,2019
1192,15_2,01-02-2020,Plastic and Rubber,5.7418,83,Medchal_Malkajgiri,Feb,Q4,2019
1193,15_2,01-02-2020,Granite and Stone Crushing,0.25,6,Medchal_Malkajgiri,Feb,Q4,2019
1194,15_2,01-02-2020,Pharmaceuticals and Chemicals,8.438,205,Medchal_Malkajgiri,Feb,Q4,2019
1195,15_2,01-02-2020,Paper and Printing,7.885,63,Medchal_Malkajgiri,Feb,Q4,2019
1196,15_2,01-02-2020,Food Processing,11.8909,179,Medchal_Malkajgiri,Feb,Q4,2019
1197,15_2,01-02-2020,"Cement, Cement & Concrete Products, Fly Ash Bricks",0.12,5,Medchal_Malkajgiri,Feb,Q4,2019
1198,15_2,01-02-2020,Engineering,10.0883,147,Medchal_Malkajgiri,Feb,Q4,2019
1199,21_3,01-02-2020,Agro based incl Cold Storages,0.51,7,Jangoan,Feb,Q4,2019
1200,18_2,01-02-2020,Others,0.62,15,Kamareddy,Feb,Q4,2019
1201,18_2,01-02-2020,Food Processing,12.694,50,Kamareddy,Feb,Q4,2019
1202,18_2,01-02-2020,Agro based incl Cold Storages,5.51,35,Kamareddy,Feb,Q4,2019
1203,14_2,01-02-2020,Food Processing,0.96,9,Jogulamba Gadwal,Feb,Q4,2019
1204,19_3,01-02-2020,Plastic and Rubber,0.15,8,Mancherial,Feb,Q4,2019
1205,19_3,01-02-2020,Paper and Printing,0.25,5,Mancherial,Feb,Q4,2019
1206,19_3,01-02-2020,Food Processing,1.0781,33,Mancherial,Feb,Q4,2019
1207,19_3,01-02-2020,"Cement, Cement & Concrete Products, Fly Ash Bricks",0.25,8,Mancherial,Feb,Q4,2019
1208,15_1,01-02-2020,"Real Estate,Industrial Parks and IT Buildings",17793.3508,25419,Rangareddy,Feb,Q4,2019
1209,15_1,01-02-2020,Plastic and Rubber,10.1498,40,Rangareddy,Feb,Q4,2019
1210,15_1,01-02-2020,Pharmaceuticals and Chemicals,11.5307,120,Rangareddy,Feb,Q4,2019
1211,15_1,01-02-2020,Paper and Printing,13.0,48,Rangareddy,Feb,Q4,2019
1212,15_1,01-02-2020,Others,1.5785,30,Rangareddy,Feb,Q4,2019
1213,15_1,01-02-2020,Granite and Stone Crushing,11.8006,30,Rangareddy,Feb,Q4,2019
1214,15_1,01-02-2020,Food Processing,0.84,85,Rangareddy,Feb,Q4,2019
1215,15_1,01-02-2020,Engineering,11.906,134,Rangareddy,Feb,Q4,2019
1216,15_1,01-02-2020,"Cement, Cement & Concrete Products, Fly Ash Bricks",1.2066,28,Rangareddy,Feb,Q4,2019
1217,15_1,01-02-2020,Agro based incl Cold Storages,0.0,10,Rangareddy,Feb,Q4,2019
1218,15_1,01-02-2020,Wood and Leather,0.24,20,Rangareddy,Feb,Q4,2019
1219,19_4,01-02-2020,Paper and Printing,65.0,111,Kumurambheem Asifabad,Feb,Q4,2019
1220,19_4,01-02-2020,Food Processing,0.04,5,Kumurambheem Asifabad,Feb,Q4,2019
1221,19_4,01-02-2020,"Cement, Cement & Concrete Products, Fly Ash Bricks",0.53,16,Kumurambheem Asifabad,Feb,Q4,2019
1222,22_1,01-02-2020,Agro based incl Cold Storages,7.5139,54,Khammam,Feb,Q4,2019
1223,22_1,01-02-2020,Engineering,0.27,4,Khammam,Feb,Q4,2019
1224,22_1,01-02-2020,Food Processing,0.5699,39,Khammam,Feb,Q4,2019
1225,22_1,01-02-2020,Granite and Stone Crushing,4.77,41,Khammam,Feb,Q4,2019
1226,20_1,01-02-2020,Textiles,0.23,15,Karimnagar,Feb,Q4,2019
1227,20_1,01-02-2020,Granite and Stone Crushing,0.25,20,Karimnagar,Feb,Q4,2019
1228,20_1,01-02-2020,Food Processing,0.921,68,Karimnagar,Feb,Q4,2019
1229,20_1,01-02-2020,Engineering,0.8493,88,Karimnagar,Feb,Q4,2019
1230,20_1,01-02-2020,Agro based incl Cold Storages,0.854,60,Karimnagar,Feb,Q4,2019
1231,20_1,01-02-2020,"Cement, Cement & Concrete Products, Fly Ash Bricks",0.9965,52,Karimnagar,Feb,Q4,2019
1232,17_1,01-02-2020,Engineering,9.7983,90,Medak,Feb,Q4,2019
1233,17_1,01-02-2020,Plastic and Rubber,0.45,10,Medak,Feb,Q4,2019
1234,17_2,01-02-2020,Paper and Printing,0.95,20,Sangareddy,Feb,Q4,2019
1235,17_2,01-02-2020,Textiles,4.0,40,Sangareddy,Feb,Q4,2019
1236,17_2,01-02-2020,R&D,21.35,773,Sangareddy,Feb,Q4,2019
1237,17_2,01-02-2020,Plastic and Rubber,0.175,11,Sangareddy,Feb,Q4,2019
1238,17_2,01-02-2020,Pharmaceuticals and Chemicals,9.0758,71,Sangareddy,Feb,Q4,2019
1239,17_2,01-02-2020,"Cement, Cement & Concrete Products, Fly Ash Bricks",8.2511,65,Sangareddy,Feb,Q4,2019
1240,17_2,01-02-2020,Engineering,1.6289,355,Sangareddy,Feb,Q4,2019
1241,17_2,01-02-2020,"Fertlizers Organic and Inorganic,Pesticides,Insecticides, and Other Related",0.31,16,Sangareddy,Feb,Q4,2019
1242,17_2,01-02-2020,Others,6.4945,32,Sangareddy,Feb,Q4,2019
1243,14_4,01-02-2020,Granite and Stone Crushing,0.64,9,Wanaparthy,Feb,Q4,2019
1244,22_2,01-02-2020,"Cement, Cement & Concrete Products, Fly Ash Bricks",1.0024,9,Bhadradri Kothagudem,Feb,Q4,2019
1245,22_2,01-02-2020,Pharmaceuticals and Chemicals,4.9825,55,Bhadradri Kothagudem,Feb,Q4,2019
1246,14_5,01-02-2020,Food Processing,0.15,10,Narayanpet,Feb,Q4,2019
1247,20_2,01-02-2020,"Cement, Cement & Concrete Products, Fly Ash Bricks",0.355,12,Jagtial,Feb,Q4,2019
1248,20_2,01-02-2020,Beverages,0.1,4,Jagtial,Feb,Q4,2019
1249,20_2,01-02-2020,Agro based incl Cold Storages,0.331,12,Jagtial,Feb,Q4,2019
1250,20_2,01-02-2020,Food Processing,0.9235,49,Jagtial,Feb,Q4,2019
1251,20_2,01-02-2020,Wood and Leather,0.15,4,Jagtial,Feb,Q4,2019
1252,21_2,01-02-2020,Textiles,19.16,405,Warangal,Feb,Q4,2019
1253,21_2,01-02-2020,"Cement, Cement & Concrete Products, Fly Ash Bricks",0.36,6,Warangal,Feb,Q4,2019
1254,21_2,01-02-2020,Pharmaceuticals and Chemicals,0.603,5,Warangal,Feb,Q4,2019
1255,21_2,01-02-2020,Granite and Stone Crushing,4.8614,16,Warangal,Feb,Q4,2019
1256,21_2,01-02-2020,Food Processing,0.15,0,Warangal,Feb,Q4,2019
1257,21_2,01-02-2020,Engineering,3.5195,132,Warangal,Feb,Q4,2019
1258,18_1,01-02-2020,Food Processing,3.664,43,Nizamabad,Feb,Q4,2019
1259,18_1,01-02-2020,Agro based incl Cold Storages,0.2156,4,Nizamabad,Feb,Q4,2019
1260,18_1,01-02-2020,Engineering,0.0,20,Nizamabad,Feb,Q4,2019
1261,18_1,01-02-2020,Plastic and Rubber,0.04,4,Nizamabad,Feb,Q4,2019
1262,17_3,01-02-2020,Agro based incl Cold Storages,0.82,33,Siddipet,Feb,Q4,2019
1263,17_3,01-02-2020,R&D,34.8,100,Siddipet,Feb,Q4,2019
1264,17_3,01-02-2020,Paper and Printing,9.175,60,Siddipet,Feb,Q4,2019
1265,17_3,01-02-2020,Granite and Stone Crushing,0.14,5,Siddipet,Feb,Q4,2019
1266,17_3,01-02-2020,Food Processing,0.0,10,Siddipet,Feb,Q4,2019
1267,21_7,01-02-2020,"Cement, Cement & Concrete Products, Fly Ash Bricks",0.28,18,Jayashankar Bhupalpally,Feb,Q4,2019
1268,21_7,01-02-2020,Food Processing,0.242,8,Jayashankar Bhupalpally,Feb,Q4,2019
1269,16_1,01-02-2020,Engineering,0.9,50,Hyderabad,Feb,Q4,2019
1270,14_1,01-03-2020,Solar and Other Renewable Energy,0.95,15,Mahabubnagar,Mar,Q4,2019
1271,19_1,01-03-2020,"Cement, Cement & Concrete Products, Fly Ash Bricks",0.17,17,Adilabad,Mar,Q4,2019
1272,19_1,01-03-2020,Food Processing,0.218,20,Adilabad,Mar,Q4,2019
1273,20_3,01-03-2020,Beverages,0.1825,12,Rajanna Sircilla,Mar,Q4,2019
1274,20_3,01-03-2020,Agro based incl Cold Storages,0.4625,27,Rajanna Sircilla,Mar,Q4,2019
1275,20_3,01-03-2020,Food Processing,0.25,18,Rajanna Sircilla,Mar,Q4,2019
1276,20_3,01-03-2020,Engineering,0.57,30,Rajanna Sircilla,Mar,Q4,2019
1277,21_5,01-03-2020,Textiles,0.077,3,Mahabubabad,Mar,Q4,2019
1278,21_5,01-03-2020,Granite and Stone Crushing,2.035,25,Mahabubabad,Mar,Q4,2019
1279,21_5,01-03-2020,Paper and Printing,0.0705,5,Mahabubabad,Mar,Q4,2019
1280,21_5,01-03-2020,"Cement, Cement & Concrete Products, Fly Ash Bricks",0.071,5,Mahabubabad,Mar,Q4,2019
1281,21_5,01-03-2020,Agro based incl Cold Storages,1.6194,25,Mahabubabad,Mar,Q4,2019
1282,19_2,01-03-2020,Food Processing,1.2,27,Nirmal,Mar,Q4,2019
1283,23_1,01-03-2020,Agro based incl Cold Storages,0.15,20,Nalgonda,Mar,Q4,2019
1284,23_1,01-03-2020,"Fertlizers Organic and Inorganic,Pesticides,Insecticides, and Other Related",0.91,10,Nalgonda,Mar,Q4,2019
1285,23_1,01-03-2020,Food Processing,1.0601,15,Nalgonda,Mar,Q4,2019
1286,23_1,01-03-2020,Wood and Leather,0.058,2,Nalgonda,Mar,Q4,2019
1287,15_3,01-03-2020,Food Processing,0.1977,9,Vikarabad,Mar,Q4,2019
1288,15_3,01-03-2020,Granite and Stone Crushing,0.37,25,Vikarabad,Mar,Q4,2019
1289,15_3,01-03-2020,Beverages,0.05,3,Vikarabad,Mar,Q4,2019
1290,23_2,01-03-2020,Agro based incl Cold Storages,0.19,5,Suryapet,Mar,Q4,2019
1291,23_2,01-03-2020,"Cement, Cement & Concrete Products, Fly Ash Bricks",2.5495,28,Suryapet,Mar,Q4,2019
1292,23_2,01-03-2020,Food Processing,0.7,7,Suryapet,Mar,Q4,2019
1293,23_3,01-03-2020,Agro based incl Cold Storages,0.08,3,Yadadri Bhuvanagiri,Mar,Q4,2019
1294,23_3,01-03-2020,Engineering,0.45,40,Yadadri Bhuvanagiri,Mar,Q4,2019
1295,23_3,01-03-2020,Food Processing,0.502,4,Yadadri Bhuvanagiri,Mar,Q4,2019
1296,23_3,01-03-2020,Granite and Stone Crushing,0.9121,10,Yadadri Bhuvanagiri,Mar,Q4,2019
1297,23_3,01-03-2020,Plastic and Rubber,3.645,20,Yadadri Bhuvanagiri,Mar,Q4,2019
1298,23_3,01-03-2020,Others,0.565,18,Yadadri Bhuvanagiri,Mar,Q4,2019
1299,20_4,01-03-2020,Beverages,0.05,2,Peddapalli,Mar,Q4,2019
1300,20_4,01-03-2020,Agro based incl Cold Storages,0.78,5,Peddapalli,Mar,Q4,2019
1301,20_4,01-03-2020,"Cement, Cement & Concrete Products, Fly Ash Bricks",1.352,51,Peddapalli,Mar,Q4,2019
1302,15_2,01-03-2020,Electrical and Electronic Products,8.6099,359,Medchal_Malkajgiri,Mar,Q4,2019
1303,15_2,01-03-2020,"Cement, Cement & Concrete Products, Fly Ash Bricks",0.818,34,Medchal_Malkajgiri,Mar,Q4,2019
1304,15_2,01-03-2020,Engineering,12.9778,220,Medchal_Malkajgiri,Mar,Q4,2019
1305,15_2,01-03-2020,Paper and Printing,13.86,109,Medchal_Malkajgiri,Mar,Q4,2019
1306,15_2,01-03-2020,Others,3.0235,10,Medchal_Malkajgiri,Mar,Q4,2019
1307,15_2,01-03-2020,Plastic and Rubber,2.5627,79,Medchal_Malkajgiri,Mar,Q4,2019
1308,15_2,01-03-2020,Pharmaceuticals and Chemicals,78.04,370,Medchal_Malkajgiri,Mar,Q4,2019
1309,15_2,01-03-2020,Food Processing,3.585,24,Medchal_Malkajgiri,Mar,Q4,2019
1310,15_2,01-03-2020,Agro based incl Cold Storages,0.4,10,Medchal_Malkajgiri,Mar,Q4,2019
1311,15_2,01-03-2020,Beverages,0.2,4,Medchal_Malkajgiri,Mar,Q4,2019
1312,21_3,01-03-2020,Wood and Leather,0.028,2,Jangoan,Mar,Q4,2019
1313,21_3,01-03-2020,"Cement, Cement & Concrete Products, Fly Ash Bricks",0.1091,8,Jangoan,Mar,Q4,2019
1314,21_3,01-03-2020,Agro based incl Cold Storages,0.539,14,Jangoan,Mar,Q4,2019
1315,18_2,01-03-2020,Agro based incl Cold Storages,3.165,13,Kamareddy,Mar,Q4,2019
1316,14_2,01-03-2020,Agro based incl Cold Storages,0.3639,9,Jogulamba Gadwal,Mar,Q4,2019
1317,14_2,01-03-2020,Food Processing,1.81,18,Jogulamba Gadwal,Mar,Q4,2019
1318,14_2,01-03-2020,Paper and Printing,0.46,6,Jogulamba Gadwal,Mar,Q4,2019
1319,14_2,01-03-2020,Pharmaceuticals and Chemicals,0.68,9,Jogulamba Gadwal,Mar,Q4,2019
1320,19_3,01-03-2020,"Cement, Cement & Concrete Products, Fly Ash Bricks",0.07,8,Mancherial,Mar,Q4,2019
1321,19_3,01-03-2020,Engineering,0.5069,27,Mancherial,Mar,Q4,2019
1322,19_3,01-03-2020,Food Processing,0.135,19,Mancherial,Mar,Q4,2019
1323,19_3,01-03-2020,Granite and Stone Crushing,2.3874,40,Mancherial,Mar,Q4,2019
1324,19_3,01-03-2020,Paper and Printing,0.14,3,Mancherial,Mar,Q4,2019
1325,15_1,01-03-2020,Textiles,0.03,80,Rangareddy,Mar,Q4,2019
1326,15_1,01-03-2020,Wood and Leather,0.476,70,Rangareddy,Mar,Q4,2019
1327,15_1,01-03-2020,"Real Estate,Industrial Parks and IT Buildings",1536.04,15400,Rangareddy,Mar,Q4,2019
1328,15_1,01-03-2020,Plastic and Rubber,0.89,30,Rangareddy,Mar,Q4,2019
1329,15_1,01-03-2020,Paper and Printing,145.0,380,Rangareddy,Mar,Q4,2019
1330,15_1,01-03-2020,Pharmaceuticals and Chemicals,0.0,20,Rangareddy,Mar,Q4,2019
1331,15_1,01-03-2020,Agro based incl Cold Storages,0.97,20,Rangareddy,Mar,Q4,2019
1332,15_1,01-03-2020,Automobile,0.01,0,Rangareddy,Mar,Q4,2019
1333,15_1,01-03-2020,Food Processing,4.77,220,Rangareddy,Mar,Q4,2019
1334,15_1,01-03-2020,Others,74.3242,70,Rangareddy,Mar,Q4,2019
1335,15_1,01-03-2020,Engineering,40.0212,140,Rangareddy,Mar,Q4,2019
1336,15_1,01-03-2020,Granite and Stone Crushing,5.12,25,Rangareddy,Mar,Q4,2019
1337,19_4,01-03-2020,Food Processing,0.201,3,Kumurambheem Asifabad,Mar,Q4,2019
1338,19_4,01-03-2020,Engineering,0.13,3,Kumurambheem Asifabad,Mar,Q4,2019
1339,22_1,01-03-2020,Granite and Stone Crushing,12.6499,72,Khammam,Mar,Q4,2019
1340,22_1,01-03-2020,Food Processing,1.335,9,Khammam,Mar,Q4,2019
1341,22_1,01-03-2020,"Cement, Cement & Concrete Products, Fly Ash Bricks",0.82,39,Khammam,Mar,Q4,2019
1342,22_1,01-03-2020,Agro based incl Cold Storages,0.984,20,Khammam,Mar,Q4,2019
1343,20_1,01-03-2020,Food Processing,0.41,13,Karimnagar,Mar,Q4,2019
1344,20_1,01-03-2020,Engineering,0.2025,10,Karimnagar,Mar,Q4,2019
1345,20_1,01-03-2020,"Cement, Cement & Concrete Products, Fly Ash Bricks",0.9825,40,Karimnagar,Mar,Q4,2019
1346,20_1,01-03-2020,Agro based incl Cold Storages,1.1915,61,Karimnagar,Mar,Q4,2019
1347,20_1,01-03-2020,Wood and Leather,0.19,4,Karimnagar,Mar,Q4,2019
1348,20_1,01-03-2020,Granite and Stone Crushing,5.4493,76,Karimnagar,Mar,Q4,2019
1349,17_1,01-03-2020,Food Processing,0.84,20,Medak,Mar,Q4,2019
1350,17_1,01-03-2020,Engineering,1.64,15,Medak,Mar,Q4,2019
1351,17_2,01-03-2020,"Cement, Cement & Concrete Products, Fly Ash Bricks",0.95,30,Sangareddy,Mar,Q4,2019
1352,17_2,01-03-2020,Engineering,5.7707,31,Sangareddy,Mar,Q4,2019
1353,17_2,01-03-2020,Food Processing,6.3374,10,Sangareddy,Mar,Q4,2019
1354,17_2,01-03-2020,Granite and Stone Crushing,7.0,250,Sangareddy,Mar,Q4,2019
1355,17_2,01-03-2020,Paper and Printing,1.1,30,Sangareddy,Mar,Q4,2019
1356,17_2,01-03-2020,Pharmaceuticals and Chemicals,1.25,10,Sangareddy,Mar,Q4,2019
1357,17_2,01-03-2020,Plastic and Rubber,1.8631,29,Sangareddy,Mar,Q4,2019
1358,17_2,01-03-2020,Textiles,2.84,45,Sangareddy,Mar,Q4,2019
